Year,Player,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,BMI,Player_Type,Position_Type,Position,Drafted,Team ,Round,Pick,Year,Skilled,Speed,First_Round_Pick
2015,Leterrius Walton\WaltLe00,22,Central Michigan,1.9558,144.695966,5.25,68.58,25,261.62,7.91,4.78,37.8274913,defense,defensive_lineman,DT,1,Pittsburgh Steelers , 6th ,199,2015,0,Slow,0
2015,Anthony Chickillo\ChicAn00,22,Miami (FL),1.905,121.1091628,4.79,87.63,27,289.56,7.17,4.25,33.37236938,defense,defensive_lineman,DE,1,Pittsburgh Steelers , 6th ,212,2015,0,Slow,0
2015,Arik Armstead\ArmsAr01,21,Oregon,2.0066,132.448972,5.06,86.36,24,297.18,7.57,4.53,32.89477924,defense,defensive_lineman,DE,1,San Francisco 49ers , 1st ,17,2015,0,Slow,1
2015,Frank Clark\ClarFr01,21,Michigan,1.905,122.9235323,4.79,97.79,19,299.72,7.08,4.05,33.87232997,defense,defensive_lineman,DE,1,Seattle Seahawks , 2nd ,63,2015,0,Slow,0
2015,Obum Gwacham\GwacOb00,23,Oregon St.,1.9558,111.583723,4.72,91.44,22,307.34,7.28,4.28,29.17104345,defense,defensive_lineman,DE,1,Seattle Seahawks , 6th ,209,2015,0,Slow,0
2015,Angelo Blackson\BlacAn00,22,Auburn,1.9304,144.2423737,5.02,78.74,20,256.54,7.5,4.57,38.7077781,defense,defensive_lineman,DT,1,Tennessee Titans , 4th ,100,2015,0,Slow,0
2015,Preston Smith\SmitPr00,22,Mississippi St.,1.9558,122.9235323,4.74,86.36,24,307.34,7.07,4.28,32.13558038,defense,defensive_lineman,DE,1,Washington Redskins , 2nd ,38,2015,0,Slow,0
2016,Matt Judon\JudoMa00,23,Grand Valley St.,1.905,124.7379018,4.73,88.9,30,276.86,7.67,4.52,34.37229056,defense,defensive_lineman,DE,1,Baltimore Ravens , 5th ,146,2016,0,Slow,0
2016,Bronson Kaufusi\KaufBr01,24,BYU,1.9812,129.2738255,4.87,76.2,25,281.94,7.03,4.25,32.93471897,defense,defensive_lineman,DE,1,Baltimore Ravens , 3rd ,70,2016,0,Slow,0
2016,Willie Henry\HenrWi00,21,Michigan,1.905,137.4384881,5,77.47,28,279.4,7.57,4.53,37.87201469,defense,defensive_lineman,DT,1,Baltimore Ravens , 4th ,132,2016,0,Slow,0
2016,Adolphus Washington\WashAd00,21,Ohio St.,1.905,136.5313034,5.17,68.58,21,251.46,8.06,4.79,37.6220344,defense,defensive_lineman,DT,1,Buffalo Bills , 3rd ,80,2016,0,Slow,0
2016,Vernon Butler\ButlVe00,21,Louisia Tech,1.9304,146.5103355,5.33,74.93,26,264.16,7.82,4.76,39.31639097,defense,defensive_lineman,DT,1,Caroli Panthers , 1st ,30,2016,0,Slow,1
2016,Jothan Bullard\BullJo00,22,Florida,1.905,129.2738255,4.93,81.28,23,294.64,7.31,4.56,35.62219204,defense,defensive_lineman,DE,1,Chicago Bears , 3rd ,72,2016,0,Slow,0
2016,Andrew Billings\BillAn00,21,Baylor,1.8542,141.0672271,5.05,69.85,31,287.02,8.05,4.82,41.03108262,defense,defensive_lineman,DT,1,Cincinti Bengals , 4th ,122,2016,0,Slow,0
2016,Emmanuel Ogbah\OgbaEm00,22,Oklahoma St.,1.9304,123.830717,4.63,90.17,20,307.34,7.26,4.5,33.23026233,defense,defensive_lineman,DE,1,Cleveland Browns , 2nd ,32,2016,0,Slow,0
2016,Carl ssib\ssCa00,22,Penn St.,2.0066,125.6450865,4.84,72.39,21,289.56,7.27,4.37,31.20497894,defense,defensive_lineman,DE,1,Cleveland Browns , 3rd ,65,2016,0,Slow,0
2016,Maliek Collins\CollMa00,20,Nebraska,1.8796,141.0672271,5.03,74.93,25,276.86,7.53,4.52,39.92962733,defense,defensive_lineman,DT,1,Dallas Cowboys , 3rd ,67,2016,0,Slow,0
2016,Anthony Zettel\ZettAn00,23,Penn St.,1.9304,125.6450865,4.81,77.47,28,276.86,7.63,4.39,33.71715263,defense,defensive_lineman,DT,1,Detroit Lions , 6th ,202,2016,0,Slow,0
2016,A'Shawn Robinson\RobiAS00,20,Alabama,1.9304,139.2528576,5.2,66.04,22,269.24,7.8,4.74,37.36882981,defense,defensive_lineman,DT,1,Detroit Lions , 2nd ,46,2016,0,Slow,0
2016,Dean Lowry\LowrDe00,21,Northwestern,1.9812,134.2633415,4.87,82.55,30,289.56,7.26,4.38,34.20588356,defense,defensive_lineman,DE,1,Green Bay Packers , 4th ,137,2016,0,Slow,0
2016,D.J. Reader\ReadD.00,21,Clemson,1.905,148.324705,5.33,74.93,30,251.46,7.9,4.71,40.87177823,defense,defensive_lineman,DT,1,Houston Texans , 5th ,166,2016,0,Slow,0
2016,Hassan Ridgeway\RidgHa00,21,Texas,1.905,137.4384881,5.02,81.28,24,287.02,8.28,4.82,37.87201469,defense,defensive_lineman,DT,1,Indiapolis Colts , 4th ,116,2016,0,Slow,0
2016,Yannick Ngakoue\NgakYa00,20,Maryland,1.8796,114.3052772,4.75,87.63,26,299.72,7.35,4.5,32.35455334,defense,defensive_lineman,DE,1,Jacksonville Jaguars , 3rd ,69,2016,0,Slow,0
2016,Sheldon Day\DayxSh00,21,Notre Dame,1.8542,132.9025644,5.07,76.2,21,259.08,7.44,4.5,38.65629327,defense,defensive_lineman,DT,1,Jacksonville Jaguars , 4th ,103,2016,0,Slow,0
2016,Chris Jones\JoneCh09,21,Mississippi St.,1.9812,140.6136347,5.03,62.23,26,269.24,7.44,4.62,35.8237294,defense,defensive_lineman,DT,1,Kansas City Chiefs , 2nd ,37,2016,0,Slow,0
2016,Dadi Nicolas\NicoDa00,23,Virginia Tech,1.905,106.594207,4.74,104.14,14,294.64,7.04,4.38,29.37268466,defense,defensive_lineman,DE,1,Kansas City Chiefs , 6th ,203,2016,0,Slow,0
2016,Joey Bosa\BosaJo00,20,Ohio St.,1.9558,122.0163475,4.86,81.28,24,304.8,6.89,4.21,31.89841743,defense,defensive_lineman,DE,1,San Diego Chargers , 1st ,3,2016,0,Slow,1
2016,Vincent Valentine\ValeVi00,22,Nebraska,1.9304,149.2318897,5.19,73.66,17,279.4,8.03,4.59,40.0467264,defense,defensive_lineman,DT,1,New England Patriots , 3rd ,96,2016,0,Slow,0
2016,Sheldon Rankins\RankSh00,21,Louisville,1.8542,135.6241186,5.03,87.63,28,299.72,7.44,4.59,39.44788972,defense,defensive_lineman,DT,1,New Orleans Saints , 1st ,12,2016,0,Slow,1
2016,Jihad Ward\WardJi02,21,Illinois,1.9558,134.7169339,5.11,63.5,20,281.94,7.38,4.63,35.2186988,defense,defensive_lineman,DT,1,Oakland Raiders , 2nd ,44,2016,0,Slow,0
2016,Shilique Calhoun\CalhSh00,23,Michigan St.,1.9304,113.8516849,4.82,88.9,23,292.1,6.97,4.25,30.55236574,defense,defensive_lineman,DE,1,Oakland Raiders , 3rd ,75,2016,0,Slow,0
2016,Javon Hargrave\HargJa00,23,South Caroli St.,1.8542,140.1600423,4.93,87.63,29,276.86,7.9,4.7,40.76721714,defense,defensive_lineman,DT,1,Pittsburgh Steelers , 3rd ,89,2016,0,Slow,0
2016,Rold Blair\BlaiRo00,23,Appalachian St.,1.8796,128.8202331,5.15,76.2,32,287.02,7.95,4.53,36.46306805,defense,defensive_lineman,DE,1,San Francisco 49ers , 5th ,142,2016,0,Slow,0
2016,Noah Spence\SpenNo00,22,East. Kentucky,1.8796,113.8516849,4.8,88.9,25,307.34,7.21,4.35,32.22616225,defense,defensive_lineman,DE,1,Tampa Bay Buccaneers , 2nd ,39,2016,0,Slow,0
2016,Austin Johnson\Johu01,21,Penn St.,1.9304,142.4280042,5.32,66.04,25,243.84,7.84,4.75,38.22088781,defense,defensive_lineman,DT,1,Tennessee Titans , 2nd ,43,2016,0,Slow,0
2016,Matt Ioannidis\IoanMa01,22,Temple,1.905,135.6241186,5.03,71.12,32,274.32,7.78,4.71,37.3720541,defense,defensive_lineman,DT,1,Washington Redskins , 5th ,152,2016,0,Slow,0
2017,Daeshon Hall\HallDa01,21,Texas A&M,1.9558,120.6555704,4.76,91.44,18,312.42,7.03,4.38,31.542673,defense,defensive_lineman,DE,1,Caroli Panthers , 3rd ,77,2017,0,Slow,0
2017,Carl Lawson\LawsCa00,21,Auburn,1.8796,118.3876086,4.67,83.82,35,289.56,7.46,4.19,33.5100731,defense,defensive_lineman,DE,1,Cincinti Bengals , 4th ,116,2017,0,Slow,0
2017,Jordan Willis\WillJo09,21,Kansas St.,1.9304,115.6660544,4.53,99.06,24,317.5,6.85,4.28,31.03925603,defense,defensive_lineman,DE,1,Cincinti Bengals , 3rd ,73,2017,0,Slow,0
2017,Ryan Glasgow\GlasRy00,23,Michigan,1.905,136.9848957,5.13,69.85,20,266.7,7.55,4.5,37.74702454,defense,defensive_lineman,DT,1,Cincinti Bengals , 4th ,138,2017,0,Slow,0
2017,Larry Ogunjobi\OgunLa00,22,Charlotte,1.905,138.3456729,4.97,81.28,26,294.64,7.55,4.75,38.12199499,defense,defensive_lineman,DE,1,Cleveland Browns , 3rd ,65,2017,0,Slow,0
2017,Caleb Brantley\BranCa00,22,Florida,1.905,139.2528576,5.14,68.58,21,266.7,7.66,4.62,38.37197528,defense,defensive_lineman,DT,1,Cleveland Browns , 6th ,185,2017,0,Slow,0
2017,Taco Charlton\CharTa00,22,Michigan,1.9812,125.6450865,4.92,83.82,25,294.64,7.17,4.39,32.01023563,defense,defensive_lineman,DE,1,Dallas Cowboys , 1st ,28,2017,0,Slow,1
2017,Jeremiah Ledbetter\LedbJe00,22,Arkansas,1.905,127.0058636,4.84,82.55,29,287.02,7.55,4.56,34.9972413,defense,defensive_lineman,DT,1,Detroit Lions , 6th ,205,2017,0,Slow,0
2017,Montravius Adams\AdamMo00,21,Auburn,1.9304,137.8920805,4.87,73.66,22,274.32,7.62,4.89,37.00366209,defense,defensive_lineman,DT,1,Green Bay Packers , 3rd ,93,2017,0,Slow,0
2017,Tarell Basham\BashTa00,22,Ohio,1.9304,122.0163475,4.7,80.01,15,302.26,7.27,4.35,32.74337204,defense,defensive_lineman,DE,1,Indiapolis Colts , 3rd ,80,2017,0,Slow,0
2017,Tanoh Kpassagnon\KpasTa00,22,Villanova,2.0066,131.0881949,4.83,76.2,23,325.12,7.46,4.62,32.55681918,defense,defensive_lineman,DE,1,Kansas City Chiefs , 2nd ,59,2017,0,Slow,0
2017,Tanzel Smart\SmarTa00,22,Tulane,1.8542,134.2633415,5.24,68.58,22,266.7,7.53,4.57,39.0520915,defense,defensive_lineman,DT,1,Los Angeles Rams , 6th ,189,2017,0,Slow,0
2017,Vincent Taylor\TaylVi00,23,Oklahoma St.,1.905,137.8920805,5.07,72.39,26,274.32,7.58,4.72,37.99700484,defense,defensive_lineman,DT,1,Miami Dolphins , 6th ,194,2017,0,Slow,0
2017,Charles Harris\HarrCh03,22,Missouri,1.905,114.7588696,4.82,81.28,21,276.86,7.47,4.42,31.62250732,defense,defensive_lineman,DE,1,Miami Dolphins , 1st ,22,2017,0,Slow,1
2017,Jaleel Johnson\JohnJa09,22,Iowa,1.905,143.3351889,5.38,71.12,19,254,7.64,4.62,39.49688661,defense,defensive_lineman,DT,1,Minnesota Vikings , 4th ,109,2017,0,Slow,0
2017,Ifeadi Odenigbo\OdenIf00,22,Northwestern,1.905,117.0268315,4.72,80.01,25,325.12,7.26,4.4,32.24745805,defense,defensive_lineman,DE,1,Minnesota Vikings , 7th ,220,2017,0,Slow,0
2017,Derek Rivers\RiveDe00,22,Youngstown St.,1.9304,112.4909078,4.61,88.9,30,312.42,6.94,4.4,30.18719802,defense,defensive_lineman,DE,1,New England Patriots , 3rd ,83,2017,0,Slow,0
2017,Al-Quadin Muhammad\MuhaAl00,21,Miami (FL),1.905,114.7588696,4.88,77.47,22,297.18,7.25,4.47,31.62250732,defense,defensive_lineman,DE,1,New Orleans Saints , 6th ,196,2017,0,Slow,0
2017,Avery Moss\MossAv00,22,Youngstown St.,1.905,119.7483857,4.79,82.55,14,289.56,7.25,4.43,32.99739894,defense,defensive_lineman,DE,1,New York Giants , 5th ,167,2017,0,Slow,0
2017,Eddie Vanderdoes\VandEd00,22,UCLA,1.905,138.3456729,4.99,72.39,28,281.94,7.69,4.39,38.12199499,defense,defensive_lineman,DT,1,Oakland Raiders , 3rd ,88,2017,0,Slow,0
2017,Elijah Qualls\QualEl00,22,Washington,1.8542,141.9744118,5.13,80.01,33,266.7,7.65,4.66,41.2949481,defense,defensive_lineman,DT,1,Philadelphia Eagles , 6th ,214,2017,0,Slow,0
2017,Solomon Thomas\ThomSo00,21,Stanford,1.905,123.830717,4.69,88.9,30,320.04,6.95,4.28,34.12231027,defense,defensive_lineman,DE,1,San Francisco 49ers , 1st ,3,2017,0,Slow,1
2017,D.J. Jones\JoneD.01,22,Akron,1.8542,144.695966,5.04,72.39,25,274.32,7.73,4.65,42.08654455,defense,defensive_lineman,DT,1,San Francisco 49ers , 6th ,198,2017,0,Slow,0
2017,Malik McDowell\McDoMa00,20,Michigan St.,1.9812,133.8097492,4.85,72.39,23,284.48,7.69,4.53,34.09032314,defense,defensive_lineman,DT,1,Seattle Seahawks , 2nd ,35,2017,0,Slow,0
2017,Stevie Tu'Ikolovatu\TuikSt00,25,USC,1.8542,150.1390745,5.45,62.23,28,231.14,7.83,5,43.66973745,defense,defensive_lineman,DT,1,Tampa Bay Buccaneers , 7th ,223,2017,0,Slow,0
2017,Josh Carraway\CarrJo00,22,TCU,1.905,109.7693535,4.74,74.93,25,304.8,7.2,4.44,30.24761569,defense,defensive_lineman,DE,1,Tennessee Titans , 7th ,227,2017,0,Slow,0
2017,Jothan Allen\AlleJo01,22,Alabama,1.905,129.7274178,5,76.2,21,274.32,7.49,4.5,35.74718218,defense,defensive_lineman,DT,1,Washington Redskins , 1st ,17,2017,0,Slow,1
2018,Deadrin Set\SeDe00,23,South Florida,1.8288,142.4280042,5.16,66.04,35,254,7.77,4.79,42.58561883,defense,defensive_lineman,DT,1,Atlanta Falcons , 3rd ,90,2018,0,Slow,0
2018,Harrison Phillips\PhilHa00,22,Stanford,1.9304,139.2528576,5.21,81.28,42,261.62,7.28,4.5,37.36882981,defense,defensive_lineman,DT,1,Buffalo Bills , 3rd ,96,2018,0,Slow,0
2018,Andrew Brown\BrowAn05,22,Virginia,1.9304,134.2633415,5.03,71.12,31,256.54,7.51,4.48,36.02988151,defense,defensive_lineman,DE,1,Cincinti Bengals , 5th ,158,2018,0,Slow,0
2018,Bradley Chubb\ChubBr00,21,North Caroli St.,1.9304,122.0163475,4.65,91.44,24,307.34,7.37,4.41,32.74337204,defense,defensive_lineman,DE,1,Denver Broncos , 1st ,5,2018,0,Slow,1
2018,James Looney\LoonJa00,22,California,1.905,130.1810102,4.89,90.17,28,287.02,7.32,4.37,35.87217233,defense,defensive_lineman,DE,1,Green Bay Packers , 7th ,232,2018,0,Slow,0
2018,Taven Bryan\BryaTa00,21,Florida,1.9304,131.9953797,4.98,88.9,30,302.26,7.12,4.48,35.42126864,defense,defensive_lineman,DT,1,Jacksonville Jaguars , 1st ,29,2018,0,Slow,1
2018,Derrick Ndi\NdDe00,21,Florida St.,1.8542,143.7887813,5.38,68.58,25,243.84,8.15,5.02,41.82267907,defense,defensive_lineman,DT,1,Kansas City Chiefs , 3rd ,75,2018,0,Slow,0
2018,Kahlil McKenzie\McKeKa00,21,Tennessee,1.9558,142.4280042,5.15,74.93,26,266.7,7.94,4.68,37.23458391,defense,defensive_lineman,DT,1,Kansas City Chiefs , 6th ,198,2018,0,Slow,0
2018,Justin Jones\JoneJu03,22,North Caroli St.,1.8796,140.1600423,5.09,73.66,24,264.16,7.82,4.74,39.67284516,defense,defensive_lineman,DT,1,Los Angeles Chargers , 3rd ,84,2018,0,Slow,0
2018,Ade Aru\Arud00,23,Tulane,1.9812,118.8412009,4.6,97.79,18,325.12,7.53,4.48,30.27682937,defense,defensive_lineman,DE,1,Minnesota Vikings , 6th ,218,2018,0,Slow,0
2018,Marcus Davenport\DaveMa00,21,Texas-San Antonio,1.9812,119.7483857,4.58,85.09,22,314.96,7.2,4.41,30.5079502,defense,defensive_lineman,DE,1,New Orleans Saints , 1st ,14,2018,0,Slow,1
2018,B.J. Hill\HillB.00,22,North Caroli St.,1.9304,141.0672271,4.99,67.31,35,256.54,7.28,4.53,37.8557201,defense,defensive_lineman,DT,1,New York Giants , 3rd ,69,2018,0,Slow,0
2009,Derek Walker\WalkDe98,22,Illinois,1.9304,121.5627552,4.98,95.25,24,292.1,7.31,4.41,32.62164947,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2009,Zach Potter\PottZa99,22,Nebraska,2.0066,126.5522712,4.9,78.74,20,269.24,7.75,4.48,31.43028565,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2009,Khalif Mitchell\MitcKh99,23,East Caroli,1.9558,144.2423737,5.04,76.2,30,276.86,7.45,4.71,37.70890982,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2009,Orion Martin\MartOr99,23,Virginia Tech,1.8796,118.8412009,4.7,81.28,24,274.32,7.9,4.63,33.63846418,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2009,Mitch King\KingMi99,22,Iowa,1.8542,127.0058636,4.81,85.09,23,276.86,7.6,4.58,36.94116763,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2009,Tim Jamison\JamiTi99,23,Michigan,1.8796,116.1196467,4.95,76.2,21,271.78,7.56,4.6,32.86811768,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2009,Adrian Grady\GradAd99,24,Louisville,1.8542,135.1705263,5.18,81.28,31,266.7,7.68,4.72,39.31595698,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2009,Maurice Evans\EvanMa99,20,Penn St.,1.8542,124.2843094,4.78,73.66,17,271.78,7.32,4.57,36.14957118,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2009,Pannel Egboh\EgboPa00,22,Stanford,1.9812,125.1914941,4.86,80.01,26,294.64,7.24,4.4,31.89467521,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2010,Malcolm Sheppard\ShepMa00,22,Arkansas,1.8796,129.2738255,5.11,71.12,19,254,7.81,4.78,36.59145913,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2010,Jay Ross\RossJa00,22,East Caroli,1.905,141.9744118,5.1,81.28,30,254,7.83,4.64,39.12191617,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2011,Cedric Thornton\ThorCe00,22,Southern Arkansas,1.905,140.1600423,5.25,68.58,23,256.54,7.7,4.71,38.62195558,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2011,Sealver Siliga\SiliSe00,20,Utah,1.8796,138.3456729,5.38,73.66,29,254,7.7,4.75,39.15928082,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2011,Martin Parker\ParkMa00,23,Richmond,1.8796,137.4384881,4.95,73.66,22,264.16,7.56,4.57,38.90249866,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2011,John Graves\GravJo00,23,Virginia Tech,1.905,129.7274178,5.09,72.39,29,289.56,7.49,4.49,35.74718218,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2011,Ugo Chisa\ChinUg00,22,Oklahoma St.,1.9558,119.7483857,4.63,71.12,22,297.18,7.07,4.39,31.30551004,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2011,Brandon Bair\BairBr00,26,Oregon,1.9812,125.1914941,4.92,71.12,26,289.56,7.07,4.37,31.89467521,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2012,Christian Tupou\TupoCh00,22,USC,1.8796,131.0881949,5.38,60.96,30,233.68,8.07,4.87,37.10502347,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2012,Jacquies Smith\SmitJa01,21,Missouri,1.905,114.7588696,4.75,80.01,21,279.4,7.25,4.31,31.62250732,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2012,Derrick Shelby\ShelDe00,23,Utah,1.905,120.6555704,4.87,90.17,26,294.64,7.09,4.5,33.24737923,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2012,Justin Francis\FranJu00,23,Rutgers,1.8796,121.5627552,4.9,81.28,23,276.86,7.05,4.35,34.40881069,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2012,Marcus Forston\ForsMa00,22,Miami (FL),1.8542,136.5313034,5.05,71.12,35,266.7,7.64,4.79,39.7117552,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2012,Chas Alecxih\AlecCh00,23,Pittsburgh,1.9304,134.2633415,5.31,64.77,19,251.46,7.74,4.62,36.02988151,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2013,T.J. Barnes\BarnT.00,22,Georgia Tech,1.9812,167.3755845,5.3,55.88,25,246.38,8.26,4.96,42.64179403,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2014,Ethan Westbrooks\WestEt00,23,West Texas A&M,1.905,121.1091628,4.9,73.66,19,279.4,7.3,4.67,33.37236938,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2014,Tenny Palepoi\PaleTe00,23,Utah,1.8542,135.1705263,5.1,77.47,31,281.94,7.67,4.53,39.31595698,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2014,Josh Mauro\MaurJo00,23,Stanford,1.9812,122.9235323,5.21,81.28,21,294.64,7.43,4.51,31.31687312,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2014,Zach Kerr\KerrZa00,23,Tennessee,1.8542,147.8711126,5.06,72.39,28,251.46,7.93,4.71,43.01007374,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2014,Anthony Johnson\John04,21,LSU,1.8796,139.70645,5.24,62.23,20,259.08,7.93,4.83,39.54445408,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2014,Jackson Jeffcoat\JeffJa00,22,Texas,1.905,112.0373154,4.63,91.44,18,312.42,6.97,4.18,30.87256643,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2014,Kerry Hyder\HydeKe01,22,Texas Tech,1.8796,131.5417873,5.1,74.93,20,274.32,7.23,4.33,37.23341455,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2014,James Gayle\GaylJa00,23,Virginia Tech,1.9304,117.4804238,4.7,93.98,26,309.88,7.19,4.27,31.52614632,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2015,J.T. Surratt\SurrJ.00,22,South Caroli,1.8542,137.8920805,5.19,76.2,29,269.24,7.78,4.71,40.10755343,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2015,Ellis McCarthy\McCaEl00,20,UCLA,1.9558,153.3142211,5.21,81.28,24,276.86,8.16,5.07,40.08053937,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2016,D.J. Pettway\PettD.01,23,Alabama,1.8796,120.2019781,4.99,71.12,17,274.32,7.74,4.69,34.02363744,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2016,Romeo Okwara\OkwaRo01,20,Notre Dame,1.9558,120.2019781,4.9,83.82,23,304.8,7.38,4.53,31.42409152,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2016,Shawn Oakman\OakmSh00,23,Baylor,2.032,130.1810102,4.96,81.28,23,312.42,7.53,4.56,31.52827646,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2016,Branden Jackson\JackBr04,23,Texas Tech,1.9304,123.830717,5.06,80.01,20,287.02,7.4,4.77,33.23026233,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2016,Joel Heath\HeatJo00,22,Michigan St.,1.9558,132.9025644,5.02,83.82,26,287.02,7.44,4.52,34.74437289,defense,defensive_lineman,DT,0,NA,NA,NA,NA,0,Slow,0
2016,Jason Faika\FaJa01,23,Utah,1.8796,122.9235323,4.92,90.17,23,287.02,7.06,4.39,34.79398395,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2017,Garrett Sickels\SickGa00,22,Penn St.,1.905,118.3876086,4.9,71.12,20,266.7,7.21,4.41,32.6224285,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2017,Fadol Brown\BrowFa00,23,Mississippi,1.9304,123.830717,4.94,86.36,19,292.1,7.24,4.44,33.23026233,defense,defensive_lineman,DE,0,NA,NA,NA,NA,0,Slow,0
2009,Cody Brown\BrowCo96,22,Connecticut,1.8796,110.6765383,4.76,92.71,26,304.8,7.1,4.4,31.32742466,defense,line_backer,OLB,1,Arizo Cardils , 2nd ,63,2009,1,Slow,0
2009,Nic Harris\HarrNi99,22,Oklahoma,1.8796,106.1406146,4.83,80.01,15,276.86,7.05,4.37,30.04351381,defense,line_backer,OLB,1,Buffalo Bills , 5th ,147,2009,1,Slow,0
2009,Stephen Hodge\HodgSt99,21,TCU,1.8288,106.1406146,4.59,88.9,22,292.1,7.21,4.34,31.73577964,defense,line_backer,OLB,1,Dallas Cowboys , 6th ,197,2009,1,Fast,0
2009,Victor Butler\ButlVi99,21,Oregon St.,1.8796,112.4909078,4.72,83.82,24,287.02,7.21,4.4,31.840989,defense,line_backer,OLB,1,Dallas Cowboys , 4th ,110,2009,1,Slow,0
2009,Clay Matthews\MattCl99,22,USC,1.905,108.8621688,4.58,90.17,23,307.34,6.9,4.18,29.9976354,defense,line_backer,OLB,1,Green Bay Packers , 1st ,26,2009,1,Fast,1
2009,Brian Cushing\CushBr99,22,USC,1.905,110.2229459,4.64,88.9,30,304.8,6.84,4.22,30.37260584,defense,line_backer,OLB,1,Houston Texans , 1st ,15,2009,1,Fast,1
2009,Connor Barwin\BarwCo99,22,Cincinti,1.9304,116.1196467,4.47,102.87,21,325.12,6.87,4.18,31.1609786,defense,line_backer,OLB,1,Houston Texans , 2nd ,46,2009,1,Fast,0
2009,Larry English\EnglLa99,23,Northern Illinois,1.8796,115.6660544,4.74,91.44,24,271.78,7.26,4.38,32.73972659,defense,line_backer,OLB,1,San Diego Chargers , 1st ,16,2009,1,Slow,1
2009,James Lauriitis\LaurJa99,22,Ohio St.,1.8796,110.6765383,4.72,83.82,22,292.1,6.93,4.24,31.32742466,defense,line_backer,ILB,1,St. Louis Rams , 2nd ,35,2009,1,Slow,0
2009,Jasper Brinkley\BrinJa99,23,South Caroli,1.8796,114.3052772,4.67,90.17,26,289.56,7.03,4.32,32.35455334,defense,line_backer,ILB,1,Minnesota Vikings , 5th ,150,2009,1,Slow,0
2009,Stanley Arnoux\ArnoSt99,22,Wake Forest,1.8288,105.2334298,4.56,80.01,19,307.34,7.22,4.39,31.46453366,defense,line_backer,ILB,1,New Orleans Saints , 4th ,118,2009,1,Fast,0
2009,Moise Fokou\FokoMo99,23,Maryland,1.8542,105.6870222,4.65,78.74,12,307.34,7.09,4.28,30.74032878,defense,line_backer,OLB,1,Philadelphia Eagles , 7th ,230,2009,1,Fast,0
2009,Scott McKillop\McKiSc99,23,Pittsburgh,1.8542,110.6765383,4.7,90.17,27,302.26,7,4.39,32.19158894,defense,line_backer,ILB,1,San Francisco 49ers , 5th ,146,2009,1,Slow,0
